"categoria","centroide_lat","centroide_lon","departamento_id","departamento_nombre","fuente","id","localidad_censal_id","localidad_censal_nombre","municipio_id","municipio_nombre","nombre","provincia_id","provincia_nombre"
"Paraje",-31.8336987173854,-65.5499054845918,"14126","San Alberto","Mapa Educativo (GPS)","14126A39","","","142875","San Vicente","San Rafael","14","Córdoba"
"Paraje",-31.903932882256,-65.438328707069,"14126","San Alberto","Mapa Educativo (GPS)","14126A40","","","142875","San Vicente","Santa María","14","Córdoba"
"Paraje",-31.5219890972632,-65.0399141351971,"14126","San Alberto","INDEC. ACA","14126A41","","","142833","Ambul","Santa Rosa","14","Córdoba"
"Paraje",-31.4087641254487,-64.9768417363946,"14126","San Alberto","Mapa Educativo (GPS)","14126A42","","","","","Sierrita","14","Córdoba"
"Paraje",-31.6492349217876,-64.9784766244419,"14126","San Alberto","INDEC. ACA","14126A43","","","142868","San Lorenzo","Toro Muerto","14","Córdoba"
"Paraje",-31.6409405951381,-64.9562183242861,"14126","San Alberto","Mapa Educativo (GPS)","14126A44","","","","","Villa Rafael Benegas","14","Córdoba"
"Paraje",-30.9561477349132,-62.706221904599,"14140","San Justo","Mapa Educativo (GPS)","14140A75","","","","","Loma de los Indios","14","Córdoba"
"Paraje",-31.9834874097651,-65.0541065653812,"14133","San Javier","INDEC. ACA","14133A00","","","141148","Villa de las Rosas","Barranca de los Loros","14","Córdoba"
"Paraje",-31.9156433880754,-65.1112505842529,"14133","San Javier","INDEC. ACA","14133A01","","","141130","Las Tapias","Boca de Río","14","Córdoba"
"Paraje",-32.135212375436,-65.2235464862583,"14133","San Javier","INDEC. ACA","14133A02","","","","","Capilla de Romero","14","Córdoba"
"Paraje",-32.2776949432286,-65.1425155291018,"14133","San Javier","INDEC. ACA","14133A03","","","141127","La Paz","Cañada Grande","14","Córdoba"
"Paraje",-32.3124585262225,-65.1015689404412,"14133","San Javier","INDEC. ACA","14133A04","","","141127","La Paz","Cañada La Negra","14","Córdoba"
"Paraje",-32.0775227059247,-65.1557519812791,"14133","San Javier","INDEC. ACA","14133A05","","","","","Chañaritos","14","Córdoba"
"Paraje",-32.1875607851104,-65.0531787487278,"14133","San Javier","INDEC. ACA","14133A06","","","142924","Luyaba","Corralito","14","Córdoba"
"Paraje",-32.0161505151447,-65.1646919687196,"14133","San Javier","Mapa Educativo (GPS)","14133A07","","","141155","Villa Dolores","El Baldecito","14","Córdoba"
"Paraje",-32.2426498975665,-65.1710399345115,"14133","San Javier","Mapa Educativo (GPS)","14133A08","","","141127","La Paz","El Manantial","14","Córdoba"
"Paraje",-32.1604448013394,-65.0041558235774,"14133","San Javier","Mapa Educativo (GPS)","14133A09","","","142924","Luyaba","El Portezuelo","14","Córdoba"
"Paraje",-32.1980911605063,-65.2241716627803,"14133","San Javier","Mapa Educativo (GPS)","14133A10","","","","","El Salto","14","Córdoba"
"Paraje",-32.1106676869235,-65.0974497886791,"14133","San Javier","Mapa Educativo (GPS)","14133A11","","","142924","Luyaba","Guanaco Boleado","14","Córdoba"
"Paraje",-32.0118343335147,-64.9713594414403,"14133","San Javier","INDEC. ACA","14133A12","","","141134","San Javier y Yacanto","La Constancia","14","Córdoba"
"Paraje",-32.1978855684038,-65.0843985973565,"14133","San Javier","Mapa Educativo (GPS)","14133A13","","","141127","La Paz","La Guarida","14","Córdoba"
"Paraje",-31.9792757706162,-65.2620022866159,"14133","San Javier","Mapa Educativo (GPS)","14133A14","","","141155","Villa Dolores","La Primavera","14","Córdoba"
"Paraje",-31.9518904518278,-65.2396984369092,"14133","San Javier","Mapa Educativo (GPS)","14133A15","","","141155","Villa Dolores","Las Encrucijadas","14","Córdoba"
"Paraje",-32.2525422670308,-65.0847495420575,"14133","San Javier","Mapa Educativo (GPS)","14133A16","","","141127","La Paz","Los Mates","14","Córdoba"
"Paraje",-32.1646219415709,-65.0507815603086,"14133","San Javier","INDEC. ACA","14133A17","","","142924","Luyaba","Luyaba Sur","14","Córdoba"
"Paraje",-32.0568977029227,-65.278258224427,"14133","San Javier","INDEC. ACA","14133A18","","","","","Pozo del Chañar","14","Córdoba"
"Paraje",-31.985471043768,-65.002293504664,"14133","San Javier","Mapa Educativo (GPS)","14133A19","","","141148","Villa de las Rosas","Rodeo de Piedra","14","Córdoba"
"Paraje",-32.1478794496584,-65.1054442368499,"14133","San Javier","Mapa Educativo (GPS)","14133A20","","","142924","Luyaba","San Isidro","14","Córdoba"
"Paraje",-32.1804963661323,-65.2184749027761,"14133","San Javier","INDEC. ACA","14133A21","","","141127","La Paz","Tilquicho","14","Córdoba"
"Paraje",-31.8766953380193,-65.0094920965478,"14133","San Javier","INDEC. ACA","14133A22","","","","","Valle del Lago","14","Córdoba"
"Paraje",-31.4424702424933,-62.7781007662235,"14140","San Justo","Mapa Educativo (GPS)","14140A71","","","","","La Victoria","14","Córdoba"
"Paraje",-31.3085059599016,-62.9250136283541,"14140","San Justo","Mapa Educativo (GPS)","14140A72","","","142945","Colonia Las Pichanas","Las Cañitas","14","Córdoba"
"Paraje",-31.5691497122895,-62.8815895348323,"14140","San Justo","Mapa Educativo (GPS)","14140A73","","","","","Las Delicias","14","Córdoba"
"Paraje",-31.2797649380416,-62.0171293045217,"14140","San Justo","INDEC. ACA","14140A74","","","","","Las Dos Provincias","14","Córdoba"
"Paraje",-31.3116564697609,-63.2158738290466,"14140","San Justo","Mapa Educativo (GPS)","14140A76","","","","","Los Quebrachitos","14","Córdoba"
"Paraje",-31.4896863684373,-62.1651655597827,"14140","San Justo","INDEC. ACA","14140A77","","","","","Monte Redondo","14","Córdoba"
"Paraje",-31.3795778794823,-63.1560158409446,"14140","San Justo","Mapa Educativo (GPS)","14140A78","","","","","Pampa del Mercado","14","Córdoba"
"Paraje",-31.4062768042403,-62.4071668571563,"14140","San Justo","INDEC. ACA","14140A79","","","","","Pista Rosalinda","14","Córdoba"
"Paraje",-30.9074484795493,-62.7727211438279,"14140","San Justo","INDEC. ACA","14140A80","","","","","Playa Grande","14","Córdoba"
"Paraje",-31.5383802034955,-63.1842115979907,"14140","San Justo","Mapa Educativo (GPS)","14140A81","","","","","Plaza Bruno","14","Córdoba"
"Paraje",-31.6286802534055,-62.783870000216,"14140","San Justo","Mapa Educativo (GPS)","14140A82","","","","","Pozo del Mortero","14","Córdoba"
"Paraje",-31.2266752028359,-62.6212603009172,"14140","San Justo","INDEC. ACA","14140A83","","","","","Pozo El Chaya","14","Córdoba"
"Paraje",-31.1905680614905,-63.1223287372234,"14140","San Justo","Mapa Educativo (GPS)","14140A84","","","","","Pozo Salado","14","Córdoba"
"Paraje",-30.9281041000682,-62.5963860645017,"14140","San Justo","Mapa Educativo (GPS)","14140A85","","","","","Puerta Los Montes","14","Córdoba"
"Paraje",-31.327750930365,-63.010918775105,"14140","San Justo","Mapa Educativo (GPS)","14140A86","","","","","Punta del Agua","14","Córdoba"
"Paraje",-31.9449073949954,-62.8188179847925,"14140","San Justo","INDEC. ACA","14140A87","","","","","Trinchera","14","Córdoba"
"Paraje",-31.2340672301318,-62.7408736610636,"14140","San Justo","Mapa Educativo (GPS)","14140A00","","","","","Abra del Manzano","14","Córdoba"
"Paraje",-31.5894663960368,-63.1531286782088,"14140","San Justo","Mapa Educativo (GPS)","14140A01","","","","","Arroyo de Álvarez Centro","14","Córdoba"
"Paraje",-31.5627957864499,-63.1763282515891,"14140","San Justo","IGN. SIG 250","14140A02","","","","","Arroyo de Álvarez Norte","14","Córdoba"
"Paraje",-31.3686117227423,-63.0633183647339,"14140","San Justo","Mapa Educativo (GPS)","14140A03","","","","","Arroyo de los Leones","14","Córdoba"
"Paraje",-30.9886817603535,-62.9304752459946,"14140","San Justo","Mapa Educativo (GPS)","14140A04","","","","","Boca del Río","14","Córdoba"
"Paraje",-31.2957078041684,-63.126367919207,"14140","San Justo","Mapa Educativo (GPS)","14140A05","","","","","Cabituyo","14","Córdoba"
"Paraje",-31.9949164988717,-62.7392321653214,"14140","San Justo","Mapa Educativo (GPS)","14140A06","","","","","Campo Callerio","14","Córdoba"
"Paraje",-31.7891293269222,-62.9640632172737,"14140","San Justo","Mapa Educativo (GPS)","14140A07","","","","","Campo La Salada","14","Córdoba"
"Paraje",-31.7469697254727,-62.7197857847362,"14140","San Justo","Mapa Educativo (GPS)","14140A08","","","","","Campo La Soledad","14","Córdoba"
"Paraje",-31.5618511391649,-62.6201205094196,"14140","San Justo","Mapa Educativo (GPS)","14140A09","","","","","Campo Las Víboras","14","Córdoba"
"Paraje",-31.6197990850287,-62.1758626866743,"14140","San Justo","Mapa Educativo (GPS)","14140A10","","","","","Campo Lavalle","14","Córdoba"
"Paraje",-31.683457833424,-62.6906615576825,"14140","San Justo","Mapa Educativo (GPS)","14140A11","","","","","Campo López","14","Córdoba"
"Paraje",-31.3047670805324,-62.5723530274201,"14140","San Justo","Mapa Educativo (GPS)","14140A12","","","","","Campo Los Porteños","14","Córdoba"
"Paraje",-31.8530534159716,-62.5311271779933,"14140","San Justo","Mapa Educativo (GPS)","14140A13","","","","","Campo Los Terceranos","14","Córdoba"
"Paraje",-31.4695396821921,-62.7016965696268,"14140","San Justo","Mapa Educativo (GPS)","14140A14","","","","","Campo Los Zorros","14","Córdoba"
"Paraje",-31.8804033474132,-62.8237263437683,"14140","San Justo","Mapa Educativo (GPS)","14140A15","","","","","Campo 25 de Mayo","14","Córdoba"
"Paraje",-31.5102493961485,-62.8208040453515,"14140","San Justo","IGN. SIG 250","14140A16","","","","","Capilla San Antonio","14","Córdoba"
"Paraje",-31.3045620461138,-62.2817364088802,"14140","San Justo","Mapa Educativo (GPS)","14140A17","","","","","Colonia Amalia","14","Córdoba"
"Paraje",-30.6980187030793,-61.9526192649696,"14140","San Justo","INDEC. ACA","14140A18","","","","","Colonia Beiró","14","Córdoba"
"Paraje",-30.7054859593218,-61.9043506941108,"14140","San Justo","Mapa Educativo (GPS)","14140A19","","","","","Colonia Beiró Este","14","Córdoba"
"Paraje",-30.6509209861467,-61.9481610856512,"14140","San Justo","Mapa Educativo (GPS)","14140A20","","","","","Colonia Beiró Norte","14","Córdoba"
"Paraje",-31.0418759111815,-62.1297386992761,"14140","San Justo","Mapa Educativo (GPS)","14140A21","","","","","Colonia Ceferina","14","Córdoba"
"Paraje",-31.1791256303283,-62.9529050602915,"14140","San Justo","Mapa Educativo (GPS)","14140A22","","","","","Colonia Coyunda","14","Córdoba"
"Paraje",-30.5826473430902,-62.0718987574432,"14140","San Justo","Mapa Educativo (GPS)","14140A23","","","","","Colonia Dos Hermanos Norte","14","Córdoba"
"Paraje",-30.6264553293743,-62.0325132460799,"14140","San Justo","Mapa Educativo (GPS)","14140A24","","","","","Colonia Dos Herrmanos","14","Córdoba"
"Paraje",-32.0474493049284,-62.2720119109057,"14140","San Justo","INDEC. ACA","14140A25","","","","","Colonia El Fortín","14","Córdoba"
"Paraje",-31.518817157675,-62.3419166904197,"14140","San Justo","Mapa Educativo (GPS)","14140A26","","","","","Colonia El Milagro Este","14","Córdoba"
"Paraje",-31.4571759475991,-62.3717755312195,"14140","San Justo","Mapa Educativo (GPS)","14140A27","","","","","Colonia El Milagro Oeste","14","Córdoba"
"Paraje",-31.1238571722201,-62.3823906703149,"14140","San Justo","INDEC. ACA","14140A28","","","","","Colonia El Porvenir","14","Córdoba"
"Paraje",-31.5721529683782,-62.1244212850571,"14140","San Justo","Mapa Educativo (GPS)","14140A29","","","","","Colonia El Sauce","14","Córdoba"
"Paraje",-31.3306502178977,-62.3776462982681,"14140","San Justo","Mapa Educativo (GPS)","14140A30","","","","","Colonia El Trabajo","14","Córdoba"
"Paraje",-31.1689352018443,-62.350543894063,"14140","San Justo","Mapa Educativo (GPS)","14140A31","","","","","Colonia Eugenia","14","Córdoba"
"Paraje",-31.1169196421642,-62.0152068937705,"14140","San Justo","Mapa Educativo (GPS)","14140A32","","","","","Colonia Freyre Noreste","14","Córdoba"
"Paraje",-31.1168255801534,-62.1330497777743,"14140","San Justo","Mapa Educativo (GPS)","14140A33","","","","","Colonia Freyre Noroeste","14","Córdoba"
"Paraje",-31.108173394581,-62.7647379759437,"14140","San Justo","Mapa Educativo (GPS)","14140A34","","","","","Colonia Frontera Norte","14","Córdoba"
"Paraje",-31.1769775507991,-62.7828861753776,"14140","San Justo","Mapa Educativo (GPS)","14140A35","","","","","Colonia Frontera Sur","14","Córdoba"
"Paraje",-31.6305870505448,-63.0435758925401,"14140","San Justo","Mapa Educativo (GPS)","14140A36","","","","","Colonia General Deheza","14","Córdoba"
"Paraje",-31.6722555352063,-62.591862152827,"14140","San Justo","Mapa Educativo (GPS)","14140A37","","","","","Colonia La Taperita","14","Córdoba"
"Paraje",-31.0789278368367,-62.496322289826,"14140","San Justo","Mapa Educativo (GPS)","14140A38","","","","","Colonia La Trinchera","14","Córdoba"
"Paraje",-31.4871061763915,-62.9958105684579,"14140","San Justo","Mapa Educativo (GPS)","14140A39","","","","","Colonia Las Lomas","14","Córdoba"
"Paraje",-31.8266625215722,-62.3925656808405,"14140","San Justo","Mapa Educativo (GPS)","14140A40","","","","","Colonia Las Palmeras","14","Córdoba"
"Paraje",-31.0259794242091,-61.9531345429676,"14140","San Justo","Mapa Educativo (GPS)","14140A41","","","141316","Porteña","Colonia Lavarello","14","Córdoba"
"Paraje",-31.0622994990626,-62.585998548898,"14140","San Justo","Mapa Educativo (GPS)","14140A42","","","","","Colonia Madreselva","14","Córdoba"
"Paraje",-31.4089935097694,-62.2256262407769,"14140","San Justo","INDEC. ACA","14140A43","","","","","Colonia Malbertina","14","Córdoba"
"Paraje",-30.5911809741915,-62.1300068970346,"14140","San Justo","Mapa Educativo (GPS)","14140A44","","","","","Colonia Maunier Centro","14","Córdoba"
"Paraje",-30.5468150890844,-62.1741476863243,"14140","San Justo","Mapa Educativo (GPS)","14140A45","","","","","Colonia Maunier Norte","14","Córdoba"
"Paraje",-30.6905579120371,-62.1196916632496,"14140","San Justo","Mapa Educativo (GPS)","14140A46","","","","","Colonia Maunier Sur","14","Córdoba"
"Paraje",-30.8352808645231,-62.1393241602983,"14140","San Justo","Mapa Educativo (GPS)","14140A47","","","","","Colonia Milessi","14","Córdoba"
"Paraje",-30.7501185131209,-62.1430559978104,"14140","San Justo","Mapa Educativo (GPS)","14140A48","","","","","Colonia Miramar","14","Córdoba"
"Paraje",-31.1015842098517,-62.3899092083134,"14140","San Justo","Mapa Educativo (GPS)","14140A49","","","","","Colonia Monte Grande","14","Córdoba"
"Paraje",-31.0470590863648,-62.8623489516577,"14140","San Justo","Mapa Educativo (GPS)","14140A50","","","","","Colonia Monte Tala","14","Córdoba"
"Paraje",-31.4893186589737,-62.6460498855259,"14140","San Justo","Mapa Educativo (GPS)","14140A51","","","","","Colonia Nueva Francia","14","Córdoba"
"Paraje",-31.0747924976306,-62.3280138472243,"14140","San Justo","Mapa Educativo (GPS)","14140A52","","","","","Colonia Nueva Údine","14","Córdoba"
"Paraje",-31.0584143241475,-62.035853812378,"14140","San Justo","Mapa Educativo (GPS)","14140A53","","","","","Colonia Palo Labrado","14","Córdoba"
"Paraje",-31.1111794625796,-62.8310077488714,"14140","San Justo","INDEC. ACA","14140A54","","","","","Colonia San Rafael","14","Córdoba"
"Paraje",-31.1936644164723,-62.2557917449142,"14140","San Justo","Mapa Educativo (GPS)","14140A55","","","","","Colonia Santa Rita","14","Córdoba"
"Paraje",-31.1527916320709,-62.7111592173643,"14140","San Justo","Mapa Educativo (GPS)","14140A56","","","","","Colonia Severina","14","Córdoba"
"Paraje",-31.4856716498311,-62.2593066053861,"14140","San Justo","Mapa Educativo (GPS)","14140A57","","","","","Colonia Unidad","14","Córdoba"
"Paraje",-30.9168237747176,-62.0706497230649,"14140","San Justo","Mapa Educativo (GPS)","14140A58","","","141190","Brinkmann","Cotagaita","14","Córdoba"
"Paraje",-30.9849058210336,-62.2142776788264,"14140","San Justo","INDEC. ACA","14140A59","","","","","Cuatro Esquinas","14","Córdoba"
"Paraje",-31.5314154721968,-63.0561923316117,"14140","San Justo","INDEC. ACA","14140A60","","","","","El Descanso","14","Córdoba"
"Paraje",-31.134148849238,-62.6088091182064,"14140","San Justo","Mapa Educativo (GPS)","14140A61","","","","","El Desquite","14","Córdoba"
"Paraje",-31.8619763867978,-62.9223306510137,"14140","San Justo","INDEC. ACA","14140A62","","","","","El Jumeal","14","Córdoba"
"Paraje",-31.9440157406955,-62.6360262119434,"14140","San Justo","Mapa Educativo (GPS)","14140A63","","","","","El Pino","14","Córdoba"
"Paraje",-31.4050205178184,-62.4687987581426,"14140","San Justo","INDEC. ACA","14140A64","","","","","Jeanmarie","14","Córdoba"
"Paraje",-30.9770499156042,-62.5040207678336,"14140","San Justo","IGN. SIG 250","14140A65","","","","","Jerónimo Cortés","14","Córdoba"
"Paraje",-31.3938500176141,-62.7390259701659,"14140","San Justo","Mapa Educativo (GPS)","14140A66","","","","","Kilómetro 581","14","Córdoba"
"Paraje",-31.4911739236645,-62.9133525214471,"14140","San Justo","Mapa Educativo (GPS)","14140A67","","","","","La Cortadera","14","Córdoba"
"Paraje",-31.4386584794064,-63.1167591124002,"14140","San Justo","Mapa Educativo (GPS)","14140A68","","","141176","Arroyito","La Curva","14","Córdoba"
"Paraje",-31.3192913141861,-63.186434351481,"14140","San Justo","Mapa Educativo (GPS)","14140A69","","","","","La Quemada","14","Córdoba"
"Paraje",-31.6899838491524,-62.7826133678558,"14140","San Justo","Mapa Educativo (GPS)","14140A70","","","","","La Toscanita","14","Córdoba"
"Paraje",-31.6473039907795,-64.3080144767599,"14147","Santa María","INDEC. ACA","14147A00","","","","","Alto del Fierro","14","Córdoba"
"Paraje",-31.6981925205111,-64.3198618686378,"14147","Santa María","Mapa Educativo (GPS)","14147A01","","","","","Bajo Chico","14","Córdoba"
"Paraje",-31.6182004054929,-64.2069363960912,"14147","Santa María","Mapa Educativo (GPS)","14147A02","","","","","Bajo Grande","14","Córdoba"
"Paraje",-31.5957484553484,-64.5474980060227,"14147","Santa María","INDEC. ACA","14147A03","","","","","Bosque Alegre","14","Córdoba"
"Paraje",-31.8323487692814,-64.1142408217453,"14147","Santa María","Mapa Educativo (GPS)","14147A04","","","","","Buena Vista","14","Córdoba"
"Paraje",-31.7756391748397,-64.1911642885227,"14147","Santa María","Mapa Educativo (GPS)","14147A05","","","","","Campo Buena Esperanza","14","Córdoba"
"Paraje",-31.5201026054363,-64.0459164079999,"14147","Santa María","Mapa Educativo (GPS)","14147A06","","","141407","Toledo","Caseros Este","14","Córdoba"
"Paraje",-31.9467174051165,-63.929150967187,"14147","Santa María","INDEC. ACA","14147A07","","","","","Colonia Cocha","14","Córdoba"
"Paraje",-31.900717802127,-64.070644175811,"14147","Santa María","INDEC. ACA","14147A08","","","","","Colonia San José","14","Córdoba"
"Paraje",-31.7187390715802,-64.1051070854041,"14147","Santa María","INDEC. ACA","14147A09","","","141386","Lozada","Cosme Norte","14","Córdoba"
"Paraje",-31.7267486257808,-64.1137399464436,"14147","Santa María","INDEC. ACA","14147A10","","","141386","Lozada","Cosme Sur","14","Córdoba"
"Paraje",-31.7685364825903,-64.6255802912882,"14147","Santa María","INDEC. ACA","14147A11","","","143050","Potrero de Garay","El Alto","14","Córdoba"
"Paraje",-31.8005170353399,-64.4809568225126,"14147","Santa María","INDEC. ACA","14147A12","","","143078","Villa Ciudad de América","El Tala","14","Córdoba"
"Paraje",-31.8402031570758,-64.6045178347213,"14147","Santa María","Mapa Educativo (GPS)","14147A13","","","143050","Potrero de Garay","Golpe de Agua","14","Córdoba"
"Paraje",-31.486261084363,-64.010401970089,"14147","Santa María","Mapa Educativo (GPS)","14147A14","","","","","Kilómetro 15","14","Córdoba"
"Paraje",-31.8246046309987,-64.6616130825661,"14147","Santa María","Mapa Educativo (GPS)","14147A15","","","","","La Acequiecita","14","Córdoba"
"Paraje",-31.4782906871705,-63.9586928535934,"14147","Santa María","Mapa Educativo (GPS)","14147A16","","","141407","Toledo","La Arabia","14","Córdoba"
"Paraje",-31.7031597813701,-64.4859975729744,"14147","Santa María","Mapa Educativo (GPS)","14147A17","","","143022","La Paisanita","La Isla","14","Córdoba"
"Paraje",-31.4208687708276,-64.4011796700007,"14147","Santa María","INDEC. ACA","14147A18","","","141393","Malagueño","La Ochoa","14","Córdoba"
"Paraje",-31.7657906795824,-64.471425819631,"14147","Santa María","INDEC. ACA","14147A19","","","143078","Villa Ciudad de América","Los Quebrachos","14","Córdoba"
"Paraje",-31.7803350068517,-64.6368806039078,"14147","Santa María","INDEC. ACA","14147A20","","","143050","Potrero de Garay","Pampa Alta","14","Córdoba"
"Paraje",-31.8343202158597,-64.8461258718907,"14147","Santa María","Mapa Educativo (GPS)","14147A21","","","","","Pampa de Achala","14","Córdoba"
"Paraje",-31.7519926078236,-64.6372294259937,"14147","Santa María","Mapa Educativo (GPS)","14147A22","","","143064","San Clemente","Paso de la Pampa","14","Córdoba"
"Paraje",-31.7844992372873,-64.583976471731,"14147","Santa María","INDEC. ACA","14147A23","","","143050","Potrero de Garay","Potrerillo","14","Córdoba"
"Paraje",-31.8750539396528,-64.6845869770703,"14147","Santa María","Mapa Educativo (GPS)","14147A24","","","","","Río del Medio","14","Córdoba"
"Paraje",-31.7664864065885,-64.2195281726727,"14147","Santa María","INDEC. ACA","14147A25","","","","","San Antonio Norte","14","Córdoba"
"Paraje",-31.689510283233,-64.6142130373958,"14147","Santa María","INDEC. ACA","14147A26","","","143064","San Clemente","San José","14","Córdoba"
"Paraje",-31.7544209649624,-64.6269197246709,"14147","Santa María","INDEC. ACA","14147A27","","","143064","San Clemente","San Pedro","14","Córdoba"
"Paraje",-31.8175641702538,-64.0326023454465,"14147","Santa María","Mapa Educativo (GPS)","14147A28","","","","","Tres Pozos Sud","14","Córdoba"
"Paraje",-31.6155058507046,-64.4843432288887,"14147","Santa María","Mapa Educativo (GPS)","14147A29","","","141372","Alta Gracia","Villa Buena Esperanza","14","Córdoba"
"Paraje",-31.7874190490217,-64.6041425149347,"14147","Santa María","INDEC. ACA","14147A30","","","143050","Potrero de Garay","Villa del Cóndor","14","Córdoba"
"Paraje",-30.8844374947162,-63.7397447249662,"14168","Totoral","Mapa Educativo (GPS)","14168A17","","","143169","Candelaria Sud","Los Algarrobitos","14","Córdoba"
"Paraje",-29.5272649181789,-64.169869157463,"14154","Sobremonte","INDEC. ACA","14154A00","","","","","Bella Vista","14","Córdoba"
"Paraje",-29.6177900714433,-64.0655042348118,"14154","Sobremonte","Mapa Educativo (GPS)","14154A01","","","","","Cachi Yacu","14","Córdoba"
"Paraje",-29.8167108813714,-64.0691846848493,"14154","Sobremonte","INDEC. ACA","14154A02","","","","","Caspi Cuchuna","14","Córdoba"
"Paraje",-29.702713757983,-64.2304647310649,"14154","Sobremonte","Mapa Educativo (GPS)","14154A03","","","","","El Barreal","14","Córdoba"
"Paraje",-29.7295916368887,-64.3987031857581,"14154","Sobremonte","INDEC. ACA","14154A04","","","","","El Bordo","14","Córdoba"
"Paraje",-30.0613843342109,-63.9804249478803,"14154","Sobremonte","Mapa Educativo (GPS)","14154A05","","","","","El Pantano","14","Córdoba"
"Paraje",-29.7003994470604,-64.1175107245165,"14154","Sobremonte","INDEC. ACA","14154A06","","","","","La Majadilla","14","Córdoba"
"Paraje",-29.986804807248,-64.0198931580148,"14154","Sobremonte","Mapa Educativo (GPS)","14154A07","","","","","La Providencia","14","Córdoba"
"Paraje",-29.9093481234586,-63.8865047386957,"14154","Sobremonte","INDEC. ACA","14154A08","","","141414","San Francisco del Chañar","La Quinta","14","Córdoba"
"Paraje",-29.6582179901479,-64.2021315081182,"14154","Sobremonte","INDEC. ACA","14154A09","","","","","Loma Blanca","14","Córdoba"
"Paraje",-29.7374593592447,-63.7753721604468,"14154","Sobremonte","Mapa Educativo (GPS)","14154A10","","","141414","San Francisco del Chañar","Los Cerrillos","14","Córdoba"
"Paraje",-29.6961988440225,-63.9411166793556,"14154","Sobremonte","Mapa Educativo (GPS)","14154A11","","","141414","San Francisco del Chañar","Pozo del Tigre","14","Córdoba"
"Paraje",-29.5796062647586,-64.0344773533506,"14154","Sobremonte","INDEC. ACA","14154A12","","","","","Puesto de Luna","14","Córdoba"
"Paraje",-29.637551442741,-63.9635594388898,"14154","Sobremonte","INDEC. ACA","14154A13","","","","","Retiro","14","Córdoba"
"Paraje",-29.7818289987666,-64.1355203410782,"14154","Sobremonte","Mapa Educativo (GPS)","14154A14","","","143127","Chuña Huasi","Rodeito","14","Córdoba"
"Paraje",-29.8893619612035,-64.004990179536,"14154","Sobremonte","INDEC. ACA","14154A15","","","141414","San Francisco del Chañar","San Francisco","14","Córdoba"
"Paraje",-29.5913882916306,-64.3819025567982,"14154","Sobremonte","Mapa Educativo (GPS)","14154A16","","","143134","Pozo Nuevo","San Martín","14","Córdoba"
"Paraje",-29.6559322842868,-64.1408564465881,"14154","Sobremonte","Mapa Educativo (GPS)","14154A17","","","143134","Pozo Nuevo","San Miguel","14","Córdoba"
"Paraje",-29.8412734278292,-63.8359455769734,"14154","Sobremonte","Mapa Educativo (GPS)","14154A18","","","141414","San Francisco del Chañar","Santa Ana","14","Córdoba"
"Paraje",-29.6876598522531,-64.1454517008601,"14154","Sobremonte","IGN. SIG 250","14154A19","","","143134","Pozo Nuevo","Tacanas","14","Córdoba"
"Paraje",-29.6973184702909,-64.2041029487593,"14154","Sobremonte","INDEC. ACA","14154A20","","","","","Telares","14","Córdoba"
"Paraje",-29.8683405602684,-64.1657020428126,"14154","Sobremonte","INDEC. ACA","14154A21","","","143127","Chuña Huasi","Totorillas","14","Córdoba"
"Paraje",-32.2524550582266,-64.2514283530533,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A00","","","140021","Los Cóndores","Banda Sud","14","Córdoba"
"Paraje",-32.2072601873455,-63.81105933874,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A01","","","141505","Villa Ascasubi","Campo Agüero","14","Córdoba"
"Paraje",-32.2182626830637,-63.7043214241866,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A02","","","143155","Pampayasta Norte","Campo Asinari","14","Córdoba"
"Paraje",-32.4126943220282,-63.630802209589,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A03","","","141449","Hernando","Campo Bara","14","Córdoba"
"Paraje",-32.2456680476289,-63.562499992781,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A04","","","","","Campo Battiston","14","Córdoba"
"Paraje",-32.1361002772046,-63.6982067926498,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A05","","","","","Campo Bertoglio","14","Córdoba"
"Paraje",-32.3786151590481,-63.5731689008791,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A06","","","","","Campo Boaglio","14","Córdoba"
"Paraje",-32.1143812774071,-63.7941412804114,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A07","","","141505","Villa Ascasubi","Campo Caffaratti","14","Córdoba"
"Paraje",-32.6343913094805,-63.8460812987879,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A08","","","","","Campo Caprivi","14","Córdoba"
"Paraje",-32.1806945606084,-63.642435691536,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A09","","","","","Campo del Bel","14","Córdoba"
"Paraje",-32.121194720825,-64.0681027787426,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A10","","","141491","Río Tercero","Campo Gioda","14","Córdoba"
"Paraje",-32.3202562955495,-63.6155485348972,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A11","","","","","Campo Janon","14","Córdoba"
"Paraje",-31.9853759794309,-63.284968430081,"14161","Tercero Arriba","Mapa Educativo (GPS)","14161A12","","","","","Campo La Ramada","14","Córdoba"
